qDate,qTime,lng,lat,qType,qCityname,Weather,light,RoadtYPE,Location,AccidentType,Ranking
20230823,164200,120.25,23.04,交叉路口,臺南市永康區永安路段巷弄號永運路口,晴,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230828,173500,120.22,23.03,一般地址,臺南市永康區正南一街段巷弄200號口,晴,0,圓環,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230829,160839,120.23,23.01,交叉路口,臺南市永康區中華二路段巷弄號成功路口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230829,192000,120.25,23,其他,臺南市永康區段巷弄號口高速一街二段上(路燈桿號351677),晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230829,215500,120.23,23.04,交叉路口,臺南市永康區鹽水溪河堤道路段巷弄號洲尾街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230829,165000,120.26,23.03,交叉路口,臺南市永康區中山北路段123巷弄號埔聖街口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230819,115400,120.26,23,交叉路口,臺南市永康區永大路1段巷弄號大灣東路口,晴,0,多岔路,交叉路口內,路上翻車、摔倒,1
20230830,153200,120.23,23.04,交叉路口,臺南市永康區洲尾街段152巷弄號洲尾街口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230826,190800,120.25,23.02,一般地址,臺南市永康區中山南路段巷弄363號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230826,230600,120.26,23.03,一般地址,臺南市永康區自強路段676巷弄2號口,晴,1,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230807,140954,120.22,23.02,一般地址,臺南市永康區中正南路段巷弄50號口,晴,0,三岔路,交叉口附近,路上翻車、摔倒,1
20230829,221800,120.26,23,交叉路口,臺南市永康區大灣路段巷弄號大灣路口,陰,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230817,104000,120.26,23.05,交叉路口,臺南市永康區中正北路段巷弄號龍橋街口,雨,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230816,1750,120.27,23.04,其他,臺南市永康區段巷弄號口王行路燈桿340668,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230812,131638,120.23,23.04,一般地址,臺南市永康區正南八街段巷弄1號口,晴,1,直路,路肩、路緣,路上翻車、摔倒,1
20230809,185529,120.26,23.03,一般地址,臺南市永康區埔園街段巷弄6號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230803,181240,120.28,23.05,一般地址,臺南市永康區王行路段巷弄1010號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230824,203400,120.26,23.02,一般地址,臺南市永康區永平街段巷弄65號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230830,74245,120.24,23.02,交叉路口,臺南市永康區東橋七路段巷弄號東橋十街口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230806,800,120.39,23.1,其他,臺南市山上區段巷弄號口玉?里蚵?潭39號旁市區道路,雨,0,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230802,160651,120.38,23.02,其他,臺南市新化區段巷弄號口大坑里大坑尾226號,陰,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230807,181000,120.39,23.06,無,臺南市左鎮區段巷弄號口,雨,0,直路,路肩、路緣,路上翻車、摔倒,1
20230814,174747,120.28,23.02,其他,臺南市新化區段巷弄號口崙頂里崙子頂261-2號,陰,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230825,72550,120.39,23.01,其他,臺南市新化區段巷弄號口南168線8.7K處,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230828,75203,120.37,23.08,其他,臺南市山上區段巷弄號口豐德里178甲線5.4K處,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230831,173700,120.3,23.06,一般地址,臺南市新化區中正路段巷弄1160號口,雨,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230802,114000,120.31,23.31,一般地址,臺南市新營區周武街段巷弄126號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230803,63700,120.3,23.3,一般地址,臺南市新營區新榮四街段巷弄26號口,陰,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230803,121230,120.25,23.33,交叉路口,臺南市鹽水區義中里金和路段巷弄號仁愛路口,晴,0,四岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230805,104400,120.32,23.32,一般地址,臺南市新營區中正路段巷弄83號口,陰,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230805,235754,120.21,23.26,其他,臺南市鹽水區段巷弄號口無名巷道(路燈591495),晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230807,121300,120.27,23.31,一般地址,臺南市鹽水區忠孝路段巷弄177號口,陰,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230809,194100,120.32,23.31,交叉路口,臺南市新營區中華路段巷弄號信義街口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230811,22800,120.31,23.31,一般地址,臺南市新營區三民路段巷弄109號口,晴,1,直路,快車道,撞工程施工,1
20230810,171531,120.3,23.3,一般地址,臺南市新營區新南里民治路段巷弄398號口,雨,0,直路,機車優先道,路上翻車、摔倒,1
20230812,160604,120.31,23.31,其他,臺南市新營區段巷弄號口民生里公園路1段新營市路燈4567號前,晴,0,直路,快車道,路上翻車、摔倒,1
20230814,114017,120.27,23.31,交叉路口,臺南市鹽水區橋南里橋南街段巷弄號橋南街口,晴,0,四岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230817,75400,120.29,23.32,其他,臺南市新營區段巷弄號口護鎮里無名道路(614669路燈),陰,1,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230822,82906,120.32,23.32,一般地址,臺南市新營區王公里中正路段巷弄136之4號口,晴,0,直路,機車優先道,路上翻車、摔倒,1
20230828,183130,120.3,23.28,其他,臺南市柳營區段巷弄號口人和里雙和路(八農高幹47)前,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230829,83200,120.38,23.27,無,臺南市柳營區段巷弄號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230829,152200,120.32,23.28,一般地址,臺南市柳營區東昇里中山西路2段19巷弄35號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230831,10018,120.37,23.25,一般地址,臺南市柳營區果毅里果毅後段巷弄32082號口,晴,1,三岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230831,75700,120.25,23.27,交叉路口,臺南市鹽水區竹林里區道南72線段巷弄號區道南67線口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230822,165434,120.31,23.31,一般地址,臺南市新營區三仙里三民路段巷弄111號口,晴,1,直路,路肩、路緣,路上翻車、摔倒,1
20230813,152546,120.5,23.21,其他,臺南市楠西區段巷弄號口照興里曾文水庫道路楠西高幹135旁,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230826,111000,120.49,23.14,其他,臺南市楠西區段巷弄號口南186線道0.6公里處,晴,0,三岔路,交叉口附近,路上翻車、摔倒,1
20230827,152000,120.47,23.01,無,臺南市南化區段巷弄號口,晴,0,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230815,153000,120.46,23.12,交叉路口,臺南市玉井區玉田里中正路段巷弄號太子街口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230807,73700,120.41,23.36,無,臺南市後壁區段巷弄號口,雨,0,直路,路肩、路緣,路上翻車、摔倒,1
20230809,84012,120.36,23.37,交叉路口,臺南市後壁區後壁里市道172甲線段巷弄號省道臺1線口,雨,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230816,64244,120.36,23.33,其他,臺南市後壁區段巷弄號口長安里中寮90號前,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230828,81500,120.44,23.4,其他,臺南市白河區段巷弄號口內角里無名道路(665040路燈),晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230823,155026,120.33,23.33,無,臺南市後壁區段巷弄號口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230809,80035,120.27,23.18,無,臺南市麻豆區段巷弄號口,雨,0,直路,慢車道,路上翻車、摔倒,1
20230811,70000,120.26,23.17,其他,臺南市麻豆區段巷弄號口清水里臺19甲線(麻善大橋上南向燈桿521174處),雨,1,橋樑,機車專用道,路上翻車、摔倒,1
20230812,165057,120.25,23.18,其他,臺南市麻豆區段巷弄號口巷口里建南街與新生南路617巷口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230813,193600,120.32,23.24,無,臺南市六甲區段巷弄號口,雨,1,直路,慢車道,路上翻車、摔倒,1
20230814,123900,120.28,23.25,其他,臺南市下營區段巷弄號口賀建里區道南69線5.8公里處,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230815,171100,120.31,23.19,一般地址,臺南市官田區隆本里中山路二段巷弄32號口,晴,1,直路,機車專用道,路上翻車、摔倒,1
20230816,84400,120.24,23.16,其他,臺南市麻豆區段巷弄號口安正里社子9之25號前無名道路,晴,1,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230816,85332,120.29,23.19,一般地址,臺南市麻豆區寮?里寮子?段巷弄44-33號口,雨,0,直路,路肩、路緣,路上翻車、摔倒,1
20230818,190700,120.22,23.2,其他,臺南市麻豆區段巷弄號口海埔里南49線(電桿編號大山高幹21號)旁,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230821,95500,120.2,23.21,其他,臺南市麻豆區段巷弄號口港尾里營後7號之1旁路段,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230821,165703,120.24,23.18,一般地址,臺南市麻豆區新生南路段218巷弄號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230821,191700,120.32,23.21,其他,臺南市官田區段巷弄號口隆本里南114線400公尺處,陰,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230822,120700,120.23,23.18,其他,臺南市麻豆區段巷弄號口埤頭里麻佳路一段207號(麻豆新樓醫院)旁機慢車專用道,晴,1,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230823,150300,120.36,23.16,其他,臺南市官田區段巷弄號口社子里台84線快速道路西向29公里處,雨,1,直路,快車道,路上翻車、摔倒,1
20230825,172600,120.35,23.22,一般地址,臺南市六甲區七甲里中正路段巷弄45號口,陰,0,直路,慢車道,路上翻車、摔倒,1
20230825,193521,120.25,23.17,其他,臺南市麻豆區段巷弄號口井東里安業3號,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230827,173800,120.43,23.24,其他,臺南市六甲區段巷弄號口大丘里174線40K處,陰,0,彎曲路及附近,路肩、路緣,路上翻車、摔倒,1
20230828,151627,120.3,23.19,其他,臺南市官田區段巷弄號口東西庄里東庄18之3號,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230828,170500,120.25,23.16,一般地址,臺南市麻豆區井東里安業段巷弄46號口,晴,1,彎曲路及附近,慢車道,路上翻車、摔倒,1
20230831,125400,120.22,23.18,交叉路口,臺南市麻豆區麻口里麻佳路2段巷弄號麻工二路口,陰,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230831,175000,120.37,23.18,無,臺南市官田區段巷弄號口,雨,0,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230903,141606,120.22,22.99,一般地址,臺南市東區東門路一段巷弄243號口,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230901,170200,120.22,22.99,交叉路口,臺南市東區東門路1段巷弄號慶東街口,陰,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230905,160100,120.23,22.99,交叉路口,臺南市東區中華東路2段巷弄號中華東路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230906,131100,120.22,22.97,一般地址,臺南市東區中華東路3段巷弄515號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230908,210800,120.23,23,一般地址,臺南市東區小東路段巷弄342號口,雨,1,直路,機車優先道,路上翻車、摔倒,1
20230908,233000,120.23,22.99,一般地址,臺南市東區中華東路2段巷弄32號口,雨,1,直路,機車優先道,撞工程施工,1
20230909,142551,120.22,22.99,交叉路口,臺南市東區東寧路西段段巷弄號勝利路口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230909,83200,120.23,22.97,交叉路口,臺南市東區崇善路段巷弄號自由路口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230910,125612,120.21,22.98,一般地址,臺南市東區府連路段巷弄163號口,雨,1,四岔路,路肩、路緣,路上翻車、摔倒,1
20230911,191600,120.21,22.99,交叉路口,臺南市東區大同路1段巷弄號大同路口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230912,121000,120.23,23,交叉路口,臺南市東區東光路2段巷弄號東光路口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230911,182500,120.23,22.99,一般地址,臺南市東區中華東路1段巷弄241號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230909,95532,120.22,22.97,一般地址,臺南市東區榮譽街段巷弄32143號口,雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230909,151013,120.21,22.99,一般地址,臺南市東區府連路段巷弄186號口,雨,1,地下道,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230908,183700,120.22,22.98,一般地址,臺南市東區府連東路段巷弄87號口,雨,1,直路,機車優先道,路上翻車、摔倒,1
20230912,182500,120.22,22.98,一般地址,臺南市東區崇德路段巷弄144號口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230912,172400,120.23,22.96,交叉路口,臺南市東區德東街段151巷弄號長東街口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230916,103535,120.23,22.96,一般地址,臺南市東區長東街段巷弄72號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230918,3842,120.22,22.98,交叉路口,臺南市東區府連東路段巷弄號長榮路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230918,21600,120.21,22.99,一般地址,臺南市東區青年路段巷弄240號口,晴,1,直路,快車道,路上翻車、摔倒,1
20230916,181047,120.22,23,交叉路口,臺南市東區林森路段巷弄號東和路口,晴,1,直路,人行道,路上翻車、摔倒,1
20230920,41800,120.23,22.99,交叉路口,臺南市東區林森路2段192巷155弄號裕豐街口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230901,164930,120.21,22.99,一般地址,臺南市東區府連路段巷弄289號口,陰,1,直路,機車優先道,路上翻車、摔倒,1
20230919,221400,120.22,22.98,一般地址,臺南市東區林森路1段巷弄368號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230924,115700,120.23,22.98,交叉路口,臺南市東區東門路2段巷弄號東門路口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230929,80700,120.21,23,一般地址,臺南市東區前鋒路段巷弄153號口,晴,1,直路,機車優先道,同向通行中,1
20230930,84100,120.23,22.97,交叉路口,臺南市東區崇善八街段巷弄號崇善八街口,晴,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230928,163643,120.22,22.99,一般地址,臺南市東區東門路一段巷弄273號口,陰,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230926,152400,120.22,23,一般地址,臺南市東區長榮路3段巷弄127號口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230925,175200,120.23,22.99,一般地址,臺南市東區東安路段巷弄146號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,222001,120.23,22.97,交叉路口,臺南市東區崇善路段巷弄號崇善五街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230917,75000,120.23,22.97,其他,臺南市東區段巷弄號口生產路平交道前,晴,0,直路,快車道,路上翻車、摔倒,1
20230927,92852,120.22,22.99,一般地址,臺南市東區東寧路段巷弄14之3號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230925,135801,120.23,22.97,一般地址,臺南市東區崇善路段巷弄714號口,晴,1,直路,路肩、路緣,同向通行中,1
20230923,152430,120.22,22.98,交叉路口,臺南市東區長榮路1段巷弄號府連東路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230922,92800,120.22,22.98,一般地址,臺南市東區中華東路三段巷弄259號口,晴,0,直路,快車道,路上翻車、摔倒,1
20230930,231023,120.23,22.99,交叉路口,臺南市東區東寧路段巷弄號東光路口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,120400,120.22,22.98,一般地址,臺南市東區崇德路段巷弄111號口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230901,215800,120.2,22.98,一般地址,臺南市中西區健康路1段巷弄380號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230903,122127,120.21,22.98,交叉路口,臺南市中西區健康路1段巷弄號健康路口,雨,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230906,201010,120.2,22.99,交叉路口,臺南市中西區海安路1段巷弄號府前路口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230908,75314,120.2,22.99,交叉路口,臺南市中西區海安路段巷弄號府前路口,雨,0,直路,機車優先道,路上翻車、摔倒,1
20230908,153548,120.18,23,一般地址,臺南市中西區湖美一街段32巷弄號口,陰,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230909,145859,120.2,22.99,交叉路口,臺南市中西區忠義路段巷弄號友愛街口,雨,0,四岔路,交叉口附近,路上翻車、摔倒,1
20230909,153356,120.2,23,其他,臺南市中西區段巷弄號口成功路和赤嵌街,雨,0,四岔路,快車道,路上翻車、摔倒,1
20230910,124200,120.21,22.98,交叉路口,臺南市中西區五妃街段巷弄號健康路口,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230910,142748,120.21,22.98,其他,臺南市中西區段巷弄號口健康路1段182號前(8818PIZZA前),雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230912,163700,120.19,22.99,其他,臺南市中西區段巷弄號口府前路二段258巷,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230915,120822,120.21,22.98,其他,臺南市中西區段巷弄號口大同路1段與開山路及府連路多岔路口,晴,1,多岔路,交叉路口內,路上翻車、摔倒,1
20230917,233300,120.21,23,交叉路口,臺南市中西區成功路段巷弄號公園路口,陰,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230901,165000,120.2,22.99,交叉路口,臺南市中西區府前路段巷弄號國華街口,陰,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230920,185900,120.21,22.99,交叉路口,臺南市中西區青年路段巷弄號城隍街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230911,115100,120.19,22.99,交叉路口,臺南市中西區中華西路2段巷弄號中華西路口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230924,100500,120.2,22.99,其他,臺南市中西區段巷弄號口南門路67號前,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230928,153900,120.2,23,一般地址,臺南市中西區西門路2段巷弄277號口,雨,1,直路,機車優先道,路上翻車、摔倒,1
20230928,165708,120.2,22.99,交叉路口,臺南市中西區西門路一段段巷弄號府前路二段口,晴,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230926,15400,120.19,23,交叉路口,臺南市中西區民生路段巷弄號西寧街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230917,165600,120.21,22.98,一般地址,臺南市中西區健康路1段巷弄182號口,晴,1,直路,慢車道,路上翻車、摔倒,1
20230905,90500,120.18,23.06,一般地址,臺南市安南區海佃路4段巷弄247號口,晴,0,直路,路肩、路緣,路上翻車、摔倒,1
20230905,72500,120.22,23.05,一般地址,臺南市安南區開安路段巷弄38號口,陰,0,圓環,路肩、路緣,路上翻車、摔倒,1
20230902,163717,120.2,23.05,一般地址,臺南市安南區長溪路2段巷弄455號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230907,113400,120.2,23.05,一般地址,臺南市安南區長溪路2段巷弄290號口,晴,1,直路,快車道,路上翻車、摔倒,1
20230913,102558,120.21,23.05,一般地址,臺南市安南區培安路段巷弄69號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,103300,120.22,23.06,一般地址,臺南市安南區安和路4段538巷弄號口,晴,0,多岔路,交叉路口內,同向通行中,1
20230916,120903,120.2,23.04,交叉路口,臺南市安南區安中路一段巷弄號安中路口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230916,182000,120.18,23.06,一般地址,臺南市安南區海佃路四段段巷弄號口,陰,1,直路,路肩、路緣,路上翻車、摔倒,1
20230917,162715,120.08,23.06,一般地址,臺南市安南區城西街三段巷弄975號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230906,175042,120.23,23.05,其他,臺南市安南區段巷弄號口長和路一段217巷25弄口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230915,175556,120.19,23.02,一般地址,臺南市安南區國安街段156巷51弄號口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230901,165522,120.22,23.06,一般地址,臺南市安南區長和路3段巷弄101號口,陰,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230921,75024,120.15,23.04,一般地址,臺南市安南區本田路二段段巷弄391號口,晴,0,直路,快車道,路上翻車、摔倒,1
20230921,100400,120.19,23.02,交叉路口,臺南市安南區府安路五段巷弄號府安路口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230923,164054,120.18,23.05,交叉路口,臺南市安南區智安三街段巷弄號仁安一街口,晴,0,四岔路,交叉口附近,路上翻車、摔倒,1
20230914,175354,120.17,23.03,其他,臺南市安南區段巷弄號口海尾路54號路燈處,晴,0,直路,路肩、路緣,路上翻車、摔倒,1
20230920,162738,120.16,23.05,一般地址,臺南市安南區安中路4段320巷弄號口,晴,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230913,93048,120.19,23.02,交叉路口,臺南市安南區府安路6段巷弄號府安路口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230922,174000,120.21,23.06,交叉路口,臺南市安南區台江大道二段巷弄號北安路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230913,121600,120.23,23.05,其他,臺南市安南區段巷弄號口台江大道與長和路一段217巷口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230929,141400,120.13,23.06,交叉路口,臺南市安南區城西街1段249巷弄號城安東街口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230930,220718,120.19,23.02,交叉路口,臺南市安南區府安路段巷弄號安寧街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230908,75500,120.18,23.02,其他,臺南市安南區段巷弄號口九份子大道第132995號路燈桿,雨,1,直路,機車優先道,路上翻車、摔倒,1
20230929,143900,120.22,23.05,交叉路口,臺南市安南區安和路3段巷弄號安和路口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230919,84035,120.14,23.07,其他,臺南市安南區段巷弄號口公學路六段721巷內(近152557號路燈),晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,232300,120.19,23.03,其他,臺南市安南區段巷弄號口海佃路二段與安通路五段路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230904,91300,120.18,22.98,其他,臺南市安平區段巷弄號口健康路三段與健康一街口,雨,1,三岔路,機車優先道,路上翻車、摔倒,1
20230911,73144,120.14,23,其他,臺南市安平區段巷弄號口安北路與州平路（口）,陰,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230910,52900,120.17,22.99,其他,臺南市安平區段巷弄號口健康三街與建平八街,雨,1,直路,一般車道(未劃分快慢車道),同向通行中,1
20230915,152143,120.16,23,其他,臺南市安平區段巷弄號口民權路四段與安北路(口),晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230918,4700,120.17,22.99,其他,臺南市安平區段巷弄號口育平路385號對面,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230910,121200,120.18,22.99,其他,臺南市安平區段巷弄號口永華路二段208號前,雨,1,直路,路肩、路緣,路上翻車、摔倒,1
20230927,160000,120.17,22.99,其他,臺南市安平區段巷弄號口永華路二段與華平路口,陰,1,四岔路,行人穿越道,同向通行中,1
20230923,124300,120.19,23,其他,臺南市安平區段巷弄號口中華西路二段與建平十六街口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230928,74500,120.19,22.99,一般地址,臺南市安平區中華西路2段49巷弄號口,晴,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230901,74000,120.23,23.01,交叉路口,臺南市北區開南街段275巷弄號開南街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230902,71624,120.22,23,交叉路口,臺南市北區東豐路段巷弄號林森路口,陰,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230902,113132,120.22,23.02,一般地址,臺南市北區公園路段1092巷弄8號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230902,194556,120.23,23.01,交叉路口,臺南市北區南園街段127巷151弄號南園街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230904,153900,120.21,23,交叉路口,臺南市北區公園路段巷弄號北忠街口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230906,175500,120.18,23.01,其他,臺南市北區段巷弄號口和緯路與湖美二街口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230907,195057,120.21,23,一般地址,臺南市北區長德街段巷弄101號口,雨,1,直路,一般車道(未劃分快慢車道),同向通行中,1
20230909,73304,120.21,23,一般地址,臺南市北區公園路段巷弄317號口,陰,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230909,184815,120.2,23.01,交叉路口,臺南市北區海安路段巷弄號和緯路口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230910,130726,120.22,23,其他,臺南市北區段巷弄號口東豐路85巷口,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230910,150400,120.22,23.02,交叉路口,臺南市北區大武街段巷弄號公園路口,陰,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230910,202000,120.2,23,交叉路口,臺南市北區成功路段巷弄號金華路五段口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230910,114800,120.22,23.01,其他,臺南市北區段巷弄號口長榮鋼便橋上,陰,1,橋樑,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230909,191400,120.19,23.02,交叉路口,臺南市北區文賢路段巷弄號文賢路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230912,92500,120.21,23.01,一般地址,臺南市北區公園路段788巷弄號口,晴,1,三岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230917,135052,120.22,23.02,交叉路口,臺南市北區公園路段巷弄號公園路口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230922,100000,120.22,23.01,交叉路口,臺南市北區長榮路五段段巷弄號長勝路口,晴,1,四岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230923,930,120.23,23,一般地址,臺南市北區小東路段巷弄273號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230905,145516,120.21,23,一般地址,臺南市北區前鋒路段巷弄號口,雨,1,圓環,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230924,101842,120.19,23.02,其他,臺南市北區段巷弄號口鹽水溪橋上,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230908,75525,120.19,23.02,交叉路口,臺南市北區中華北路段巷弄號大和路口,雨,1,三岔路,交叉口附近,路上翻車、摔倒,1
